Unnamed: 0,url,date,rawContent,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,links,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card,viewCount,vibe,bookmarkCount,Location
223,https://twitter.com/newlife_akl/status/1662096881554698240,2023-05-26 14:02:31+00:00,@OyWjel @Great_Bystander 你说华春莹？,@OyWjel @Great_Bystander 你说华春莹？,1662096881554698240,"{'username': 'newlife_akl', 'id': 435700194, 'displayname': 'Nobody', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 12, 13, 10, 38, 29, tzinfo=datetime.timezone.utc), 'followersCount': 38, 'friendsCount': 196, 'statusesCount': 3292, 'favouritesCount': 206, 'listedCount': 0, 'mediaCount': 80, 'location': 'East Tamaki, Auckland', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1348137139024744448/N9NCxXIm_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,1,0,1661949320239939584,zh,,,,,,,,1.6619560733923328e+18,"{'username': 'OyWjel', 'id': 1626102396370948096, 'displayname': '桜小七', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'OyWjel', 'id': 1626102396370948096, 'displayname': '桜小七', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'Great_Bystander', 'id': 1475304235663511552, 'displayname': '吃瓜党人🇯🇵✝️', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,50.0,,0,"-36.95530989, 174.8594625, 5km"
227,https://twitter.com/findingmylust_2/status/1662861191759425536,2023-05-28 16:39:37+00:00,@Nithya_Bhai @cuty_prasanthi Aahaa  😂,@Nithya_Bhai @cuty_prasanthi Aahaa  😂,1662861191759425536,"{'username': 'findingmylust_2', 'id': 1662340488899481602, 'displayname': 'Dr Tillu', 'rawDescription': '💔', 'renderedDescription': '💔', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2023, 5, 27, 6, 10, 52, tzinfo=datetime.timezone.utc), 'followersCount': 592, 'friendsCount': 0, 'statusesCount': 27, 'favouritesCount': 28, 'listedCount': 0, 'mediaCount': 13, 'location': 'Auckland, New Zealand', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1662343934931238913/jor1wBlC_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1662340488899481602/1685168571', 'label': None}",0,0,0,0,1662662227256832000,hi,,,,,,,,1.662728686666236e+18,"{'username': 'Nithya_Bhai', 'id': 1351391192504627200, 'displayname': 'Mr.NITHYANANDA', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'Nithya_Bhai', 'id': 1351391192504627200, 'displayname': 'Mr.NITHYANANDA', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'cuty_prasanthi', 'id': 1242814004554162183, 'displayname': '🅿🆁🅰🆂🅰🅽🆃🅷🅸', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,23.0,,0,"-36.89442251, 174.7554929, 5km"
265,https://twitter.com/tingtin38755580/status/1660468382863597568,2023-05-22 02:11:27+00:00,"@DrNyamuk 视觉再养眼一下
多美啊","@DrNyamuk 视觉再养眼一下
多美啊",1660468382863597568,"{'username': 'tingtin38755580', 'id': 1254737213465571328, 'displayname': 'tingting', 'rawDescription': 'Intuitively self-indulgent \n恣意 无为🐞\n\nYouTube: TT寻音', 'renderedDescription': 'Intuitively self-indulgent \n恣意 无为🐞\n\nYouTube: TT寻音', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 4, 27, 11, 40, 54, tzinfo=datetime.timezone.utc), 'followersCount': 1872, 'friendsCount': 732, 'statusesCount': 13950, 'favouritesCount': 67045, 'listedCount': 5, 'mediaCount': 693, 'location': 'where rainbows end ', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1615106393903857664/ULFrYb1__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1254737213465571328/1673901245', 'label': None}",1,0,5,0,1660402727787302912,zh,,,,,,,"{'url': 'https://twitter.com/lida1xs/status/1660263179815886853', 'date': datetime.datetime(2023, 5, 21, 12, 36, 2, tzinfo=datetime.timezone.utc), 'rawContent': ""there's an evening sun shining inside me https://t.co/LWp0GjBaRn"", 'renderedContent': ""there's an evening sun shining inside me https://t.co/LWp0GjBaRn"", 'id': 1660263179815886853, 'user': {'username': 'lida1xs', 'id': 1546923864764071936, 'displayname': 'lida', 'rawDescription': ""I'm usually interested in black and white street paintings, my work is just light, shadow and retouching. I am an architect addicted to photography.I like coffe"", 'renderedDescription': ""I'm usually interested in black and white street paintings, my work is just light, shadow and retouching. I am an architect addicted to photography.I like coffe"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 7, 12, 18, 27, 56, tzinfo=datetime.timezone.utc), 'followersCount': 14496, 'friendsCount': 44, 'statusesCount': 9551, 'favouritesCount': 104854, 'listedCount': 107, 'mediaCount': 262, 'location': 'Global', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1638876369634426880/xcf2Yyna_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1546923864764071936/1657650785', 'label': None}, 'replyCount': 37, 'retweetCount': 193, 'likeCount': 1696, 'quoteCount': 12, 'conversationId': 1660263179815886853, 'lang': 'en', 'source': None, 'sourceUrl': None, 'sourceLabel': None, 'links': None, 'media': [{'previewUrl': 'https://pbs.twimg.com/media/Fwpwh0-XgAAgYud?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Fwpwh0-XgAAgYud?format=jpg&name=orig', 'altText': None}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None, 'card': None, 'viewCount': 64108, 'vibe': None, 'bookmarkCount': 70}",1.660467273717678e+18,"{'username': 'DrNyamuk', 'id': 1444955423920984067, 'displayname': 'Mr Nyamuk 独孤求败', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'DrNyamuk', 'id': 1444955423920984067, 'displayname': 'Mr Nyamuk 独孤求败', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,164.0,,0,"-37.03866629, 174.878828, 5km"
286,https://twitter.com/tingtin38755580/status/1660367744603389952,2023-05-21 19:31:33+00:00,"@HermitLiang 自己家熟悉得不能再熟悉的小路
居然开向池塘边
鬼弑神差
帮我拖车的邻居都笑懵了","@HermitLiang 自己家熟悉得不能再熟悉的小路
居然开向池塘边
鬼弑神差
帮我拖车的邻居都笑懵了",1660367744603389952,"{'username': 'tingtin38755580', 'id': 1254737213465571328, 'displayname': 'tingting', 'rawDescription': 'Intuitively self-indulgent \n恣意 无为🐞\n\nYouTube: TT寻音', 'renderedDescription': 'Intuitively self-indulgent \n恣意 无为🐞\n\nYouTube: TT寻音', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 4, 27, 11, 40, 54, tzinfo=datetime.timezone.utc), 'followersCount': 1872, 'friendsCount': 732, 'statusesCount': 13950, 'favouritesCount': 67045, 'listedCount': 5, 'mediaCount': 693, 'location': 'where rainbows end ', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1615106393903857664/ULFrYb1__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1254737213465571328/1673901245', 'label': None}",2,0,2,0,1660008614663430144,zh,,,,,,,,1.6603337503229665e+18,"{'username': 'HermitLiang', 'id': 17954028, 'displayname': '梁山隐士', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'HermitLiang', 'id': 17954028, 'displayname': '梁山隐士', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,40.0,,0,"-37.03866629, 174.878828, 5km"
366,https://twitter.com/everylotakl/status/1660027678731407360,2023-05-20 21:00:15+00:00,"9 Clarkson Crescent, Otara

Estimated value $940,000 https://t.co/tpkn5SHsee","9 Clarkson Crescent, Otara

Estimated value $940,000 https://t.co/tpkn5SHsee",1660027678731407360,"{'username': 'everylotakl', 'id': 1217744573490839552, 'displayname': 'every lot auckland', 'rawDescription': 'every property in Auckland, in a random order | maintained by @nzsd & @consindo | bot by @fitnr', 'renderedDescription': 'every property in Auckland, in a random order | maintained by @nzsd & @consindo | bot by @fitnr', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 1, 16, 9, 45, 45, tzinfo=datetime.timezone.utc), 'followersCount': 847, 'friendsCount': 55, 'statusesCount': 40319, 'favouritesCount': 50, 'listedCount': 23, 'mediaCount': 40309, 'location': 'Tāmaki Makaurau, Auckland', 'protected': None, 'link': {'text': 'github.com/consindo/every…', 'url': 'https://github.com/consindo/everylotbot-k8s', 'tcourl': 'https://t.co/9orITdBVM9', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1218300825216307200/uv8rm0Jy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1217744573490839552/1579300440', 'label': None}",0,0,1,0,1660027678731407360,es,,,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FwmaYEdakAA9QW7?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FwmaYEdakAA9QW7?format=jpg&name=orig', 'altText': None}]",,,,,,"{'longitude': 174.8870064, 'latitude': -36.95448507}","{'id': '0022e3c837579650', 'fullName': 'Auckland, New Zealand', 'name': 'Auckland', 'type': 'city', 'country': 'New Zealand', 'countryCode': 'NZ'}",,,,57.0,,0,"-36.95621201, 174.8377407, 5km"
166,https://twitter.com/Hugoaalto/status/1662866719805779972,2023-05-28 17:01:35+00:00,@HunchoM5 @kxngdacv Colby,@HunchoM5 @kxngdacv Colby,1662866719805779972,"{'username': 'Hugoaalto', 'id': 1225703992417603584, 'displayname': 'hugoaalto 🇳🇿', 'rawDescription': '| Colby, Aljo and Dariush enthusiast\n\n| @MayceeBarber  strangle me with your juicy thighs\n\n| Aljo in 1 #AndStill\n\n| Hill future LHW GOAT', 'renderedDescription': '| Colby, Aljo and Dariush enthusiast\n\n| @MayceeBarber  strangle me with your juicy thighs\n\n| Aljo in 1 #AndStill\n\n| Hill future LHW GOAT', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 2, 7, 8, 53, 55, tzinfo=datetime.timezone.utc), 'followersCount': 444, 'friendsCount': 389, 'statusesCount': 5266, 'favouritesCount': 23154, 'listedCount': 1, 'mediaCount': 297, 'location': 'Auckland, New Zealand', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1662063056183074818/dyPEHmtu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1225703992417603584/1682856678', 'label': None}",1,0,0,0,1662577725041782789,en,,,,,,,,1.6628666241253253e+18,"{'username': 'HunchoM5', 'id': 1439170603949469696, 'displayname': 'Huncho M', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'HunchoM5', 'id': 1439170603949469696, 'displayname': 'Huncho M', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'kxngdacv', 'id': 3001501982, 'displayname': '𝙗𝙡𝙤𝙣𝙙𝙚𝙙', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,195.0,,0,"-36.87981079, 174.8040286, 5km"
365,https://twitter.com/everylotakl/status/1609565168350171136,2023-01-01 15:00:15+00:00,"54 Battalion Drive, Papakura

Estimated value $935,000
Last sold in 2016 for $699,000 https://t.co/EGdwckimuE","54 Battalion Drive, Papakura

Estimated value $935,000
Last sold in 2016 for $699,000 https://t.co/EGdwckimuE",1609565168350171136,"{'username': 'everylotakl', 'id': 1217744573490839552, 'displayname': 'every lot auckland', 'rawDescription': 'every property in Auckland, in a random order | maintained by @nzsd & @consindo | bot by @fitnr', 'renderedDescription': 'every property in Auckland, in a random order | maintained by @nzsd & @consindo | bot by @fitnr', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 1, 16, 9, 45, 45, tzinfo=datetime.timezone.utc), 'followersCount': 847, 'friendsCount': 55, 'statusesCount': 40319, 'favouritesCount': 50, 'listedCount': 23, 'mediaCount': 40309, 'location': 'Tāmaki Makaurau, Auckland', 'protected': None, 'link': {'text': 'github.com/consindo/every…', 'url': 'https://github.com/consindo/everylotbot-k8s', 'tcourl': 'https://t.co/9orITdBVM9', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1218300825216307200/uv8rm0Jy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1217744573490839552/1579300440', 'label': None}",0,1,1,0,1609565168350171136,en,,,,,"[{'previewUrl': 'https://pbs.twimg.com/media/FlZS_R9agAA9rFA?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FlZS_R9agAA9rFA?format=jpg&name=orig', 'altText': None}]",,,,,,"{'longitude': 174.94171449, 'latitude': -37.05013888}","{'id': '0022e3c837579650', 'fullName': 'Auckland, New Zealand', 'name': 'Auckland', 'type': 'city', 'country': 'New Zealand', 'countryCode': 'NZ'}",,,,54.0,,1,"-37.08795946, 174.9400052, 5km"
181,https://twitter.com/newlife_akl/status/1660139083413458945,2023-05-21 04:22:56+00:00,@nuanxin8 嗯，你赢了。可惜习大大跟你的判断不一致，还是以你为准吧,@nuanxin8 嗯，你赢了。可惜习大大跟你的判断不一致，还是以你为准吧,1660139083413458945,"{'username': 'newlife_akl', 'id': 435700194, 'displayname': 'Nobody', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 12, 13, 10, 38, 29, tzinfo=datetime.timezone.utc), 'followersCount': 38, 'friendsCount': 196, 'statusesCount': 3292, 'favouritesCount': 206, 'listedCount': 0, 'mediaCount': 80, 'location': 'East Tamaki, Auckland', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1348137139024744448/N9NCxXIm_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1659757034508615681,zh,,,,,,,,1.6597570345086157e+18,"{'username': 'nuanxin8', 'id': 1317778044841611264, 'displayname': '骁勇视译', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'nuanxin8', 'id': 1317778044841611264, 'displayname': '骁勇视译', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,24.0,,0,"-36.93171883, 174.9128209, 5km"
137,https://twitter.com/MaestroNZD/status/1662854679188086784,2023-05-28 16:13:44+00:00,We need to cash in on Dalot before the rest of Europe clocks that he’s terrible,We need to cash in on Dalot before the rest of Europe clocks that he’s terrible,1662854679188086784,"{'username': 'MaestroNZD', 'id': 829910584002875392, 'displayname': '⁶𓅓', 'rawDescription': 'New Zealand correspondent for @ManUtd', 'renderedDescription': 'New Zealand correspondent for @ManUtd', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2017, 2, 10, 4, 31, 17, tzinfo=datetime.timezone.utc), 'followersCount': 1378, 'friendsCount': 624, 'statusesCount': 24782, 'favouritesCount': 160592, 'listedCount': 27, 'mediaCount': 1928, 'location': 'Auckland, New Zealand', 'protected': None, 'link': {'text': 'twitter.com/YEEZ7Y', 'url': 'https://twitter.com/YEEZ7Y', 'tcourl': 'https://t.co/eeB8MhvIVh', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1662470227186319360/OirEQrGO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/829910584002875392/1685199299', 'label': None}",0,0,1,0,1662854679188086784,en,,,,,,,,,,,,,,,,79.0,,0,"-36.85486305, 174.7821224, 5km"
294,https://twitter.com/SOTAwatch/status/1388637408158158854,2021-05-01 23:32:12+00:00,"23:31 ZL1BYZ (John) on ZL1/AK-027 (Pukekohe Hill, 222m, 1 pt) 7.075 SSB [ZL1BYZ]","23:31 ZL1BYZ (John) on ZL1/AK-027 (Pukekohe Hill, 222m, 1 pt) 7.075 SSB [ZL1BYZ]",1388637408158158854,"{'username': 'SOTAwatch', 'id': 61220731, 'displayname': 'SOTAwatch spots', 'rawDescription': 'Feed of SOTAwatch spots', 'renderedDescription': 'Feed of SOTAwatch spots', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 7, 29, 15, 30, 4, tzinfo=datetime.timezone.utc), 'followersCount': 899, 'friendsCount': 0, 'statusesCount': 1101739, 'favouritesCount': 1, 'listedCount': 148, 'mediaCount': 8, 'location': '', 'protected': None, 'link': {'text': 'sotawatch.org', 'url': 'http://www.sotawatch.org/', 'tcourl': 'http://t.co/60cmAoUJ0Q', 'indices': (0, 22)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/397999560/SOTAlogo_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,1388637408158158854,cs,,,,,,,,,,,"{'longitude': 174.8932, 'latitude': -37.2289}","{'id': '00843a0140de6e2d', 'fullName': 'Waikato District, New Zealand', 'name': 'Waikato District', 'type': 'city', 'country': 'New Zealand', 'countryCode': 'NZ'}",,,,,,0,"-37.22359498, 174.9255297, 5km"
67,https://twitter.com/Lionel82LFC/status/1662872856689270784,2023-05-28 17:25:58+00:00,@bornblonde12 Love that look on your face 😉❤️,@bornblonde12 Love that look on your face 😉❤️,1662872856689270784,"{'username': 'Lionel82LFC', 'id': 1495849875128393728, 'displayname': 'Lionel v.d.B', 'rawDescription': ""1 of God's funky creatures 🤪\n🇿🇦🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f🇲🇺🇳🇿\nDutch/French - South African 😎\nLoved Anfield 💯\nLiving in Auckland, New Zealand."", 'renderedDescription': ""1 of God's funky creatures 🤪\n🇿🇦🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f🇲🇺🇳🇿\nDutch/French - South African 😎\nLoved Anfield 💯\nLiving in Auckland, New Zealand."", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 2, 21, 19, 56, 39, tzinfo=datetime.timezone.utc), 'followersCount': 603, 'friendsCount': 551, 'statusesCount': 14487, 'favouritesCount': 130548, 'listedCount': 0, 'mediaCount': 589, 'location': 'Auckland, New Zealand', 'protected': None, 'link': {'text': 'mixcloud.com/DjFunksta', 'url': 'http://www.mixcloud.com/DjFunksta', 'tcourl': 'https://t.co/iTGSvTtoO9', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1615198916676395009/WLiyKBxH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1495849875128393728/1685283126', 'label': None}",1,0,1,0,1662866313759412224,en,,,,,,,,1.6628663137594122e+18,"{'username': 'bornblonde12', 'id': 1312702516145065985, 'displayname': 'nicole louise ❤️ ❤️⭐️⭐️❤️❤️', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'bornblonde12', 'id': 1312702516145065985, 'displayname': 'nicole louise ❤️ ❤️⭐️⭐️❤️❤️', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,26.0,,0,"-36.8796592, 174.7971777, 5km"
43,https://twitter.com/JasonHitchen2/status/1661527351237443584,2023-05-25 00:19:24+00:00,@Taitoa_Wihone @LoxDixon 🤣,@Taitoa_Wihone @LoxDixon 🤣,1661527351237443584,"{'username': 'JasonHitchen2', 'id': 3221076978, 'displayname': 'Fundamentally Papakura', 'rawDescription': 'State facts not fiction, sarcastic, perception is a bitch, #LabourDoingTheMahi Background pic is work by my great great great uncle Anton Teutenberg', 'renderedDescription': 'State facts not fiction, sarcastic, perception is a bitch, #LabourDoingTheMahi Background pic is work by my great great great uncle Anton Teutenberg', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2015, 5, 20, 6, 56, 24, tzinfo=datetime.timezone.utc), 'followersCount': 402, 'friendsCount': 312, 'statusesCount': 31407, 'favouritesCount': 27613, 'listedCount': 6, 'mediaCount': 1253, 'location': 'Papakura, Auckland', 'protected': None, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1633147713088008192/i4bY1DSk_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3221076978/1671259544', 'label': None}",0,0,0,0,1661512931434184706,qme,,,,,,,,1.6615129314341847e+18,"{'username': 'Taitoa_Wihone', 'id': 907716641680535552, 'displayname': 'Taitoa Wihone (he/him/ia)', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}","[{'username': 'Taitoa_Wihone', 'id': 907716641680535552, 'displayname': 'Taitoa Wihone (he/him/ia)', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}, {'username': 'LoxDixon', 'id': 385459327, 'displayname': 'Lox Dixon', 'rawDescription': None, 'renderedDescription': None, 'descriptionLinks': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'link': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None}]",,,,,,1955.0,,0,"-37.07042281, 174.954667, 5km"
