Hour,Occurrence Day Of Week,Incidents,Area Unit,Date,Number of Victimisations,Latitude,Longitude,Severity Score
3:00 pm,Fri,Robbery,Pukekohe West,2023-01-20,1,-37.20522124,174.8846698,7.432497997852405
4:00 pm,Fri,Theft,Te Papapa,2023-01-20,1,-36.91991495,174.7953462,1.388698909323364
11:00 am,Fri,Theft,Wiri,2023-01-20,1,-36.99971395,174.8857708,1.2915241819925227
4:00 pm,Fri,Theft,Whenuapai West,2023-01-20,1,-36.81004025,174.6053882,1.6685783135991612
7:00 am,Fri,Theft,Auckland Harbourside,2023-01-20,1,-36.84267598,174.7761549,1.888225576492812
5:00 pm,Fri,Theft,Lynnmall,2023-01-20,1,-36.90629958,174.6888524,1.9484577178749585
9:00 pm,Fri,Theft,Lynnmall,2023-01-20,1,-36.90844118,174.6836551,1.7055208995478557
2:00 pm,Fri,Theft,Westlake,2023-01-20,1,-36.79359893,174.7660667,1.388698909323364
5:00 pm,Fri,Theft,St Marys,2023-01-20,1,-36.84560609,174.742217,1.388698909323364
1:00 pm,Fri,Theft,Sandringham North,2023-01-20,1,-36.88521674,174.7405763,1.6685783135991612
4:00 pm,Fri,Theft,Remuera South,2023-01-20,2,-36.88966493,174.7940333,1.388698909323364
11:00 am,Fri,Theft,Kaurilands,2023-01-20,1,-36.92365643,174.6603162,1.2915241819925227
2:00 pm,Fri,Battery,Auckland Central West,2023-01-20,1,-36.84769484,174.7652175,9.279879404275796
8:00 pm,Fri,Theft,Auckland Harbourside,2023-01-20,1,-36.84589383,174.7730315,2.0339876674890736
2:00 pm,Fri,Theft,Sandringham North,2023-01-20,1,-36.88277881,174.733734,1.6685783135991612
1:00 pm,Fri,Theft,Sandringham North,2023-01-20,2,-36.88277881,174.733734,1.6685783135991612
4:00 pm,Fri,Theft,Point Chevalier East,2023-01-20,1,-36.86854132,174.7123863,1.6685783135991612
6:00 pm,Fri,Theft,Auckland Harbourside,2023-01-20,1,-36.84439733,174.7675342,2.1311623948199143
8:00 pm,Fri,Robbery,Highland Park,2023-01-20,1,-36.89887545,174.9075079,7.238148543190722
3:00 pm,Fri,Theft,Pukekohe North,2023-01-20,1,-37.1991672,174.9085453,1.9484577178749585
1:00 pm,Fri,Battery,Mangere East,2023-01-20,1,-36.96568253,174.8293756,6.760964765793623
11:00 am,Fri,Theft,Mt Wellington North,2023-01-20,1,-36.89926175,174.8463773,1.2915241819925227
12:00 pm,Fri,Theft,Manurewa Central,2023-01-20,1,-37.0224408,174.896293,1.4372862729887843
4:00 pm,Fri,Theft,Mt Wellington South,2023-01-20,3,-36.91659477,174.8418528,1.9484577178749585
10:00 am,Fri,Theft,Meadowland,2023-01-20,1,-36.91499379,174.9290578,1.2429368183271023
5:00 pm,Fri,Theft,Sandringham North,2023-01-20,1,-36.88277881,174.733734,1.6685783135991612
2:00 pm,Fri,Theft,Sherbourne,2023-01-20,1,-36.87600537,174.7607676,1.388698909323364
12:00 am,Fri,Burglary,Wesley,2023-01-20,1,-36.90839876,174.7322809,6.4694405838010995
10:00 am,Fri,Theft,Auckland Central West,2023-01-20,1,-36.85382324,174.7591066,3.7618514568092767
4:00 am,Fri,Theft,Mt Wellington South,2023-01-20,1,-36.92019039,174.8315513,1.5597588085515943
6:00 pm,Fri,Theft,Takanini West,2023-01-20,1,-37.03993521,174.9030792,1.57140358626832
5:00 pm,Fri,Theft,Pukekohe North,2023-01-20,1,-37.19919774,174.9023929,1.9484577178749585
5:00 pm,Fri,Theft,Manurewa Central,2023-01-20,1,-37.01993039,174.8944288,1.388698909323364
12:00 pm,Fri,Burglary,Point Chevalier East,2023-01-20,1,-36.86971314,174.7099247,7.08943153373484
10:00 pm,Fri,Battery,Auckland Central West,2023-01-20,1,-36.84831677,174.758611,8.988355222283275
4:00 pm,Fri,Theft,Dannemora,2023-01-20,1,-36.93171883,174.9128209,1.388698909323364
5:00 am,Fri,Theft,Papatoetoe Central,2023-01-20,1,-36.97113232,174.8597817,1.0
10:00 pm,Fri,Theft,Dannemora,2023-01-20,1,-36.93171883,174.9128209,1.097174727330841
9:00 pm,Fri,Battery,Auckland Harbourside,2023-01-20,1,-36.84470031,174.7697223,7.3576661602939115
5:00 am,Fri,Burglary,Otara North,2023-01-20,1,-36.96107057,174.8721519,6.372265856470259
10:00 am,Fri,Theft,Otara North,2023-01-20,1,-36.96107057,174.8721519,1.2429368183271023
3:00 pm,Fri,Theft,Auckland Central East,2023-01-20,1,-36.84779712,174.7661685,1.9484577178749585
11:00 pm,Fri,Theft,Otahuhu West,2023-01-20,1,-36.94479089,174.8445442,1.0485873636654204
2:00 pm,Fri,Theft,Henderson South,2023-01-20,1,-36.88065872,174.6323057,1.9484577178749585
7:00 pm,Fri,Theft,Mt Wellington South,2023-01-20,1,-36.91659477,174.8418528,1.8512829905441173
6:00 am,Fri,Burglary,Walmsley,2023-01-20,1,-36.90398031,174.725436,6.372265856470259
10:00 am,Fri,Theft,Mt Wellington South,2023-01-20,1,-36.91659477,174.8418528,1.8026956268786969
4:00 pm,Fri,Theft,Mt Wellington South,2023-01-20,1,-36.91659477,174.8418528,1.9484577178749585
2:00 am,Fri,Burglary,Homai East,2023-01-20,1,-37.0156606,174.8800601,6.420853220135679
12:00 pm,Fri,Theft,Point Chevalier East,2023-01-20,2,-36.86971314,174.7099247,1.7171656772645816
7:00 pm,Fri,Theft,Takanini South,2023-01-20,1,-37.04898689,174.9294623,1.57140358626832
9:00 am,Fri,Theft,Bombay,2023-01-20,1,-37.18353225,174.9817249,1.1457620909962616
1:00 pm,Fri,Theft,Wesley,2023-01-20,1,-36.90839876,174.7322809,1.388698909323364
8:00 am,Fri,Burglary,Otara West,2023-01-20,1,-36.95422193,174.8696434,6.4694405838010995
7:00 pm,Fri,Theft,Mt Wellington West,2023-01-20,1,-36.89564144,174.8398806,1.2915241819925227
1:00 am,Fri,Battery,Otahuhu West,2023-01-20,1,-36.95144127,174.8447781,6.420853220135679
3:00 pm,Fri,Theft,Papakura Central,2023-01-20,1,-37.06420019,174.9442681,1.6685783135991612
12:00 pm,Fri,Theft,Takanini West,2023-01-20,1,-37.0458735,174.9209287,1.7171656772645816
12:00 pm,Fri,Theft,Greenmount,2023-01-20,1,-36.93011926,174.9090076,1.7171656772645816
4:00 pm,Fri,Theft,Kingdale,2023-01-20,2,-36.86114705,174.6332664,1.388698909323364
6:00 pm,Fri,Theft,Albany,2023-01-20,1,-36.72826501,174.7083748,1.57140358626832
6:00 am,Fri,Theft,Papakura Central,2023-01-20,1,-37.06420019,174.9442681,1.279879404275797
4:00 pm,Fri,Battery,Albany,2023-01-20,1,-36.72826501,174.7083748,7.04084417006942
10:00 pm,Fri,Robbery,Auckland Central West,2023-01-20,1,-36.84622247,174.7596743,9.659888454342056
1:00 pm,Fri,Theft,Avondale West,2023-01-20,1,-36.89660939,174.6878896,1.388698909323364
6:00 pm,Fri,Theft,Kelston Central,2023-01-20,1,-36.91013029,174.6639743,1.2915241819925227
8:00 pm,Fri,Battery,Auckland Central East,2023-01-20,1,-36.85030795,174.7741096,7.126374119683534
10:00 pm,Fri,Burglary,Takanini South,2023-01-20,1,-37.05051935,174.944109,6.749319988076897
5:00 pm,Fri,Theft,Manukau Central,2023-01-20,1,-36.98972498,174.8845306,2.2283371221507555
4:00 pm,Fri,Theft,Manukau Central,2023-01-20,1,-36.98972498,174.8845306,2.2283371221507555
2:00 am,Fri,Burglary,Bledisloe Park,2023-01-20,1,-37.20230552,174.9067907,6.700732624411476
9:00 am,Fri,Theft,Newmarket,2023-01-20,1,-36.86838778,174.7772603,1.4256414952720586
4:00 pm,Fri,Theft,Puhinui South,2023-01-20,1,-36.98533104,174.8760424,1.6685783135991612
1:00 pm,Fri,Theft,Balmoral,2023-01-20,1,-36.87698856,174.7515977,1.6685783135991612
7:00 am,Fri,Theft,Balmoral,2023-01-20,1,-36.87698856,174.7515977,1.3284667679412177
2:00 pm,Fri,Theft,Balmoral,2023-01-20,1,-36.87698856,174.7515977,1.6685783135991612
1:00 pm,Fri,Theft,Greenmount,2023-01-20,1,-36.93011926,174.9090076,1.6685783135991612
10:00 pm,Fri,Theft,Massey Park,2023-01-20,1,-37.06523871,174.9558171,1.097174727330841
10:00 am,Sat,Theft,Lynnmall,2023-01-21,2,-36.91149185,174.6872898,1.8026956268786969
5:00 pm,Sat,Theft,Newmarket,2023-01-21,1,-36.86801922,174.7744191,1.6685783135991612
3:00 pm,Sat,Battery,Auckland Central East,2023-01-21,1,-36.84582075,174.7687384,7.320723574345217
6:00 pm,Sat,Theft,Lynnmall,2023-01-21,1,-36.91149185,174.6872898,1.8512829905441173
10:00 am,Sat,Theft,Grafton East,2023-01-21,1,-36.85906957,174.7702502,1.2429368183271023
12:00 pm,Sat,Theft,Point Chevalier East,2023-01-21,1,-36.86854132,174.7123863,1.7171656772645816
10:00 am,Sat,Theft,Auckland Central East,2023-01-21,1,-36.8505014,174.7658817,1.8026956268786969
11:00 am,Sat,Theft,Mangere South,2023-01-21,1,-37.0081395,174.800377,1.57140358626832
12:00 pm,Sat,Theft,Point Chevalier East,2023-01-21,1,-36.86971314,174.7099247,1.7171656772645816
11:00 pm,Sat,Theft,Auckland Central West,2023-01-21,1,-36.84763036,174.7643246,3.5675020021475947
1:00 pm,Sat,Burglary,Wiri,2023-01-21,1,-37.00676983,174.8947162,6.760964765793623
2:00 pm,Sat,Theft,Pukekohe North,2023-01-21,2,-37.19919774,174.9023929,1.9484577178749585
7:00 pm,Sat,Theft,Mt Wellington South,2023-01-21,1,-36.91659477,174.8418528,1.8512829905441173
11:00 am,Sat,Battery,Tangutu,2023-01-21,1,-36.91114023,174.6381124,6.663790038462781
3:00 pm,Sat,Theft,Burswood,2023-01-21,1,-36.92379162,174.8932471,1.388698909323364
8:00 am,Sat,Theft,New Lynn North,2023-01-21,1,-36.9081816,174.6796099,1.097174727330841
4:00 pm,Sat,Theft,New Lynn North,2023-01-21,2,-36.9081816,174.6796099,1.388698909323364
11:00 am,Sat,Battery,Wiri,2023-01-21,1,-36.99426228,174.8870891,6.663790038462781
6:00 pm,Sat,Theft,Auckland Harbourside,2023-01-21,1,-36.84589383,174.7730315,2.1311623948199143
1:00 pm,Sat,Theft,Mt Wellington South,2023-01-21,1,-36.91659477,174.8418528,1.9484577178749585
6:00 pm,Sat,Burglary,Papakura North,2023-01-21,1,-37.06004693,174.9416347,6.663790038462781
11:00 am,Sat,Theft,Onehunga South East,2023-01-21,1,-36.92122117,174.7860202,1.2915241819925227
4:00 pm,Sat,Theft,Ormiston,2023-01-21,1,-36.96391614,174.9193481,1.388698909323364
1:00 pm,Sat,Theft,Lynnmall,2023-01-21,1,-36.90905794,174.6918133,1.9484577178749585
11:00 am,Sat,Theft,Sandringham North,2023-01-21,1,-36.88277881,174.733734,1.57140358626832
2:00 pm,Sat,Theft,Mt Wellington South,2023-01-21,2,-36.91659477,174.8418528,1.9484577178749585
11:00 am,Sat,Burglary,Takanini West,2023-01-21,1,-37.0458735,174.9209287,6.943669442738578
2:00 pm,Sat,Theft,Ormiston,2023-01-21,1,-36.96768755,174.9150477,1.388698909323364
1:00 am,Sat,Theft,Mangere East,2023-01-21,1,-36.96820111,174.8415611,1.0485873636654204
3:00 pm,Sat,Theft,Mt Albert Central,2023-01-21,1,-36.87712588,174.7200735,1.388698909323364
10:00 pm,Sat,Battery,Henderson South,2023-01-21,1,-36.87916843,174.6284076,7.029199392352694
9:00 am,Sat,Theft,Pukekohe North,2023-01-21,1,-37.19919774,174.9023929,1.7055208995478557
1:00 pm,Sat,Burglary,Onehunga North West,2023-01-21,1,-36.91530762,174.7793464,6.760964765793623
10:00 am,Sat,Battery,Fairburn,2023-01-21,1,-36.94562914,174.8547527,6.615202674797361
5:00 pm,Sat,Theft,Sandringham West,2023-01-21,1,-36.88537911,174.731718,1.388698909323364
9:00 pm,Sat,Battery,Auckland Central West,2023-01-21,1,-36.85721785,174.7598041,9.036942585948694
1:00 am,Sat,Theft,St Marys,2023-01-21,1,-36.84800477,174.7494493,1.0485873636654204
7:00 pm,Sat,Battery,Clevedon,2023-01-21,2,-37.01870383,175.0160804,6.663790038462781
10:00 am,Sat,Battery,Papakura East,2023-01-21,1,-37.05995155,174.9732939,6.615202674797361
8:00 pm,Sat,Theft,Walmsley,2023-01-21,1,-36.90281288,174.7214759,1.194349454661682
2:00 pm,Sat,Theft,Beachhaven South,2023-01-21,2,-36.79884715,174.6887138,1.388698909323364
4:00 pm,Sat,Theft,Mangere South,2023-01-21,1,-37.0081395,174.800377,1.6685783135991612
5:00 am,Sat,Theft,Hingaia,2023-01-21,1,-37.06581128,174.9166922,1.0
8:00 pm,Sat,Theft,Wade Heads,2023-01-21,1,-36.63646204,174.7463642,1.194349454661682
9:00 am,Sat,Burglary,Elsmore Park,2023-01-21,1,-36.91290339,174.8987054,6.51802794746652
11:00 pm,Sat,Burglary,Eden Terrace,2023-01-21,1,-36.86448357,174.7604176,6.420853220135679
5:00 pm,Sat,Theft,Target Road,2023-01-21,1,-36.76748455,174.7385259,1.388698909323364
1:00 pm,Sat,Theft,Fruitvale,2023-01-21,1,-36.91324081,174.6762236,1.388698909323364
1:00 pm,Sat,Theft,Kingdale,2023-01-21,1,-36.85555026,174.6342988,1.388698909323364
9:00 am,Sat,Theft,Auckland Central West,2023-01-21,1,-36.84965444,174.7645458,3.664676729478436
2:00 am,Sat,Burglary,Albany,2023-01-21,1,-36.71768373,174.701292,6.700732624411476
7:00 am,Sat,Theft,Royal Oak,2023-01-21,1,-36.90998949,174.7745561,1.0485873636654204
7:00 pm,Sat,Burglary,Bledisloe Park,2023-01-21,1,-37.20406087,174.9101183,6.943669442738578
8:00 pm,Sat,Theft,Manukau Central,2023-01-21,1,-36.99207534,174.8805324,2.0339876674890736
10:00 pm,Sat,Theft,Manukau Central,2023-01-21,1,-36.99121216,174.8743641,1.9368129401582324
2:00 am,Sat,Theft,Henderson South,2023-01-21,1,-36.88091947,174.6300692,1.608346172217015
6:00 pm,Sat,Theft,Henderson South,2023-01-21,1,-36.88292606,174.6345496,1.8512829905441173
9:00 am,Sat,Battery,Waikowhai West,2023-01-21,1,-36.93078587,174.7279718,6.51802794746652
11:00 pm,Sat,Burglary,Whenuapai West,2023-01-21,1,-36.79283938,174.6440296,6.700732624411476
2:00 am,Sat,Battery,Auckland Central West,2023-01-21,1,-36.85695662,174.7610484,8.939767858617852
9:00 pm,Sat,Battery,Howick Central,2023-01-21,1,-36.90627027,174.9251061,6.51802794746652
7:00 am,Sat,Burglary,St Marys,2023-01-21,1,-36.8441289,174.7411106,6.420853220135679
7:00 pm,Sat,Burglary,Forrest Hill,2023-01-21,1,-36.77311481,174.7481314,6.663790038462781
10:00 pm,Sat,Burglary,Palm Heights,2023-01-21,1,-36.8928745,174.6084049,6.4694405838010995
12:00 pm,Sat,Battery,Henderson South,2023-01-21,1,-36.88292606,174.6345496,7.369310938010637
1:00 pm,Sat,Theft,Henderson South,2023-01-21,1,-36.88292606,174.6345496,1.9484577178749585
7:00 pm,Sat,Theft,Surrey Crescent,2023-01-21,1,-36.86447541,174.7353259,1.2915241819925227
1:00 pm,Sat,Theft,Papakura North,2023-01-21,1,-37.05878393,174.9387655,1.388698909323364
11:00 am,Sat,Theft,Panmure Basin,2023-01-21,1,-36.90744556,174.8522091,1.2915241819925227
9:00 pm,Sat,Battery,Auckland Central West,2023-01-21,1,-36.85695662,174.7610484,9.036942585948694
3:00 am,Sat,Burglary,Unsworth Heights,2023-01-21,1,-36.75599688,174.7092495,6.372265856470259
4:00 pm,Sat,Theft,Arch Hill,2023-01-21,1,-36.8654492,174.7453947,1.388698909323364
1:00 pm,Sat,Theft,Takanini South,2023-01-21,1,-37.04898689,174.9294623,1.6685783135991612
8:00 pm,Sat,Sexual Assault,Kingdale,2023-01-21,1,-36.86101375,174.637681,7.238148543190722
2:00 pm,Sat,Burglary,Birdwood East,2023-01-21,1,-36.84425556,174.6012459,6.760964765793623
11:00 pm,Sat,Theft,Auckland Harbourside,2023-01-21,1,-36.84290216,174.7631309,1.888225576492812
6:00 am,Sat,Battery,Parnell West,2023-01-21,1,-36.85504468,174.7875901,6.372265856470259
2:00 pm,Sat,Theft,Waiuku East,2023-01-21,1,-37.24747792,174.7318433,1.388698909323364
2:00 am,Sat,Battery,Auckland Central West,2023-01-21,1,-36.85249447,174.7600222,8.939767858617852
9:00 pm,Sat,Theft,Elsmore Park,2023-01-21,1,-36.90052683,174.9043119,1.1457620909962616
1:00 pm,Sat,Theft,Favona West,2023-01-21,1,-36.95047911,174.7982003,1.388698909323364
7:00 pm,Sat,Theft,Mangere South,2023-01-21,1,-37.0081395,174.800377,1.57140358626832
12:00 am,Sat,Robbery,Wesley,2023-01-21,1,-36.90464979,174.7338635,7.140973815859882
10:00 pm,Sat,Theft,Auckland Central East,2023-01-21,1,-36.85518632,174.7661032,1.6569335358824353
3:00 am,Sat,Burglary,Hillpark,2023-01-21,1,-37.0191431,174.8974191,6.372265856470259
6:00 pm,Sat,Theft,Middlemore,2023-01-21,1,-36.96443446,174.8431066,1.2915241819925227
11:00 pm,Sat,Burglary,Viscount,2023-01-21,1,-36.97054232,174.789649,6.420853220135679
12:00 am,Sat,Burglary,Baverstock Oaks,2023-01-21,1,-36.9490246,174.9098175,6.4694405838010995
5:00 am,Sat,Burglary,Remuera South,2023-01-21,1,-36.88516043,174.8002374,6.372265856470259
11:00 am,Sat,Theft,Westlake,2023-01-21,1,-36.78818097,174.755941,1.2915241819925227
9:00 pm,Sat,Battery,Whenuapai West,2023-01-21,1,-36.81004025,174.6053882,6.797907351742317
4:00 am,Sat,Theft,Wakeling,2023-01-21,1,-36.86273321,174.647489,1.0
2:00 pm,Sat,Burglary,Mt Eden East,2023-01-21,1,-36.88232278,174.7593267,6.760964765793623
6:00 pm,Sat,Theft,Whenuapai West,2023-01-21,1,-36.81004025,174.6053882,1.57140358626832
6:00 pm,Sat,Battery,Redoubt North,2023-01-21,1,-36.98813011,174.8916537,6.663790038462781
12:00 pm,Sat,Theft,Waiuku West,2023-01-21,1,-37.2520026,174.7295706,1.4372862729887843
1:00 pm,Sat,Theft,Te Atatu Central,2023-01-21,1,-36.84241225,174.639793,1.388698909323364
1:00 pm,Sat,Theft,Kauri Park,2023-01-21,1,-36.81099863,174.724592,1.388698909323364
7:00 pm,Sat,Sexual Assault,Maungawhau,2023-01-21,1,-36.89199121,174.7571737,7.335323270521563
7:00 pm,Sat,Theft,Lynnmall,2023-01-21,1,-36.90629958,174.6888524,1.8512829905441173
3:00 pm,Sat,Theft,Rongomai,2023-01-21,1,-36.95929132,174.8950888,1.6685783135991612
12:00 am,Sat,Burglary,Glendhu,2023-01-21,1,-36.77028411,174.7094915,6.4694405838010995
4:00 am,Sat,Theft,Lynfield South,2023-01-21,1,-36.92411191,174.7178412,1.0
3:00 am,Sat,Theft,Hauraki,2023-01-21,1,-36.80015398,174.7834354,1.0
2:00 pm,Sat,Burglary,Ardmore,2023-01-21,1,-37.05302799,174.9710132,6.760964765793623
8:00 pm,Sat,Theft,Henderson South,2023-01-21,1,-36.88065872,174.6323057,1.7541082632132763
2:00 pm,Sat,Battery,Takanini North,2023-01-21,1,-37.03784145,174.9144793,6.760964765793623
6:00 am,Sat,Theft,Baverstock Oaks,2023-01-21,1,-36.95852329,174.9210141,1.0
3:00 am,Sat,Theft,Orakei North,2023-01-21,1,-36.8545625,174.8085526,1.0
5:00 pm,Sat,Theft,Waimauku,2023-01-21,1,-36.76715402,174.4939736,1.388698909323364
11:00 am,Sat,Battery,Otara East,2023-01-21,2,-36.95532049,174.8849995,6.663790038462781
12:00 am,Sat,Theft,Orewa,2023-01-21,1,-36.58977247,174.69753,1.097174727330841
7:00 pm,Sat,Theft,Surrey Crescent,2023-01-21,1,-36.86617804,174.7339615,1.2915241819925227
12:00 pm,Sat,Burglary,Papakura Central,2023-01-21,1,-37.06754073,174.949775,7.08943153373484
4:00 pm,Sat,Theft,Silverdale Central,2023-01-21,1,-36.61364383,174.6774404,1.388698909323364
11:00 pm,Sat,Burglary,Takanini West,2023-01-21,1,-37.04964259,174.9152102,6.700732624411476
10:00 am,Sat,Theft,Mairangi Bay,2023-01-21,1,-36.73994211,174.7520033,1.2429368183271023
10:00 am,Sat,Theft,Papakura North East,2023-01-21,1,-37.0605758,174.9481185,1.2429368183271023
7:00 am,Sat,Theft,Clendon South,2023-01-21,1,-37.03189694,174.8657939,1.0485873636654204
1:00 am,Sat,Burglary,Henderson South,2023-01-21,1,-36.88492936,174.6360065,6.980612028687273
10:00 pm,Sat,Theft,Parnell East,2023-01-21,1,-36.86219515,174.7867867,1.097174727330841
10:00 pm,Sat,Robbery,Clendon South,2023-01-21,1,-37.03189694,174.8657939,7.140973815859882
8:00 am,Sat,Burglary,Panmure Basin,2023-01-21,1,-36.90222971,174.8489455,6.4694405838010995
9:00 pm,Sat,Theft,Balmoral,2023-01-21,1,-36.87698856,174.7515977,1.4256414952720586
8:00 am,Sat,Theft,Auckland Central West,2023-01-21,1,-36.84828715,174.7644706,3.616089365813015
2:00 am,Sat,Burglary,Bledisloe Park,2023-01-21,1,-37.20265579,174.9176372,6.700732624411476
10:00 pm,Sat,Battery,Papakura East,2023-01-21,1,-37.06290189,174.9645227,6.4694405838010995
6:00 pm,Sat,Theft,Auckland Central West,2023-01-21,1,-36.84828715,174.7644706,3.810438820474697
11:00 pm,Sat,Battery,Auckland Central East,2023-01-21,1,-36.8505014,174.7658817,6.980612028687273
9:00 pm,Sat,Theft,Auckland Central West,2023-01-21,2,-36.84828715,174.7644706,3.664676729478436
12:00 pm,Sat,Theft,Papakura Central,2023-01-21,1,-37.06462111,174.9414099,1.7171656772645816
10:00 pm,Sat,Theft,Avondale West,2023-01-21,1,-36.89660939,174.6878896,1.097174727330841
10:00 am,Sat,Theft,Auckland Central West,2023-01-21,2,-36.84828715,174.7644706,3.7618514568092767
3:00 pm,Sat,Theft,Dingwall,2023-01-21,1,-36.96829351,174.8619966,1.388698909323364
3:00 am,Sat,Burglary,Pukekohe North,2023-01-21,1,-37.19342961,174.8922443,6.932024665021853
3:00 pm,Sat,Theft,Auckland Central East,2023-01-21,1,-36.84651619,174.7688472,1.9484577178749585
12:00 am,Sat,Robbery,Kingdale,2023-01-21,2,-36.85298018,174.6340025,7.140973815859882
9:00 pm,Sat,Theft,Takanini West,2023-01-21,1,-37.03993521,174.9030792,1.4256414952720586
4:00 am,Sat,Burglary,Ambury,2023-01-21,1,-36.94221948,174.7749631,6.372265856470259
8:00 am,Sat,Theft,Huapai,2023-01-21,1,-36.77325505,174.5558055,1.097174727330841
4:00 pm,Sat,Theft,Manukau Central,2023-01-21,1,-36.98972498,174.8845306,2.2283371221507555
10:00 pm,Sat,Theft,Puhinui South,2023-01-21,1,-36.99496552,174.8618397,1.3770541316066383
8:00 am,Sat,Theft,Highland Park,2023-01-21,1,-36.89887545,174.9075079,1.097174727330841
8:00 pm,Sat,Theft,Puhinui South,2023-01-21,3,-36.98533104,174.8760424,1.474228858937479
2:00 am,Sat,Battery,Mangere South,2023-01-21,1,-36.97769968,174.7816384,6.700732624411476
11:00 am,Sat,Theft,Bledisloe Park,2023-01-21,1,-37.20230552,174.9067907,1.57140358626832
3:00 pm,Sat,Theft,Puhinui South,2023-01-21,1,-36.98533104,174.8760424,1.6685783135991612
4:00 pm,Sat,Theft,Auckland Central West,2023-01-21,1,-36.85426324,174.761552,3.9076135478055383
11:00 pm,Sat,Burglary,Auckland Harbourside,2023-01-21,1,-36.84241926,174.767308,7.26049143296307
3:00 pm,Sat,Theft,Pinehill,2023-01-21,1,-36.73007535,174.7186223,1.388698909323364
4:00 pm,Sat,Theft,Remuera South,2023-01-21,1,-36.88682692,174.7967218,1.388698909323364
9:00 am,Sat,Theft,Long Bay,2023-01-21,1,-36.67467755,174.7300063,1.1457620909962616
3:00 pm,Sat,Theft,Otara South,2023-01-21,1,-36.96394065,174.870311,1.388698909323364
2:00 am,Sat,Battery,Murrays Bay,2023-01-21,1,-36.73483779,174.736547,6.420853220135679
7:00 pm,Sat,Theft,Meadowbank South,2023-01-21,1,-36.87641703,174.8287921,1.2915241819925227
2:00 am,Sat,Burglary,Onehunga South East,2023-01-21,1,-36.9294802,174.7852395,6.420853220135679
7:00 pm,Sat,Theft,Mt Wellington West,2023-01-21,1,-36.89564144,174.8398806,1.2915241819925227
6:00 pm,Sat,Theft,Otahuhu West,2023-01-21,1,-36.94124318,174.8424462,1.2915241819925227
7:00 pm,Sat,Theft,Onehunga South East,2023-01-21,1,-36.92707706,174.7848555,1.2915241819925227
1:00 pm,Sat,Theft,Auckland Harbourside,2023-01-21,1,-36.84354482,174.7646723,2.2283371221507555
